year,raceName,driverName,constructorName,championshipPosition,championshipPoints,q1,q2,q3,grid,positionOrder,practiceTime
2022,Italian Grand Prix,MSC,Haas F1 Team,15,12.0,83.005,-1.0,-1.0,17,12,85.005
2022,Singapore Grand Prix,MAG,Haas F1 Team,14,22.0,115.10300000000001,114.006,111.57300000000001,9,12,117.10300000000001
2022,Singapore Grand Prix,MSC,Haas F1 Team,16,12.0,115.73599999999999,114.37,-1.0,12,13,117.73599999999999
2022,Japanese Grand Prix,MAG,Haas F1 Team,14,22.0,91.352,-1.0,-1.0,18,14,93.352
2022,Japanese Grand Prix,MSC,Haas F1 Team,16,12.0,91.152,91.439,-1.0,15,17,93.152
2022,United States Grand Prix,MAG,Haas F1 Team,13,24.0,96.949,-1.0,-1.0,13,9,98.949
2022,United States Grand Prix,MSC,Haas F1 Team,16,12.0,97.11099999999999,-1.0,-1.0,16,15,99.11099999999999
2022,Mexico City Grand Prix,MAG,Haas F1 Team,13,24.0,80.293,79.833,-1.0,19,17,82.293
2022,Mexico City Grand Prix,MSC,Haas F1 Team,16,12.0,80.419,-1.0,-1.0,15,16,82.419
2022,Brazilian Grand Prix,MAG,Haas F1 Team,13,25.0,73.95400000000001,71.41,71.674,8,19,75.95400000000001
2022,Brazilian Grand Prix,MSC,Haas F1 Team,16,12.0,76.361,-1.0,-1.0,12,13,78.361
2022,Abu Dhabi Grand Prix,MAG,Haas F1 Team,13,25.0,85.834,-1.0,-1.0,16,17,87.834
2022,Abu Dhabi Grand Prix,MSC,Haas F1 Team,16,12.0,85.711,85.225,-1.0,12,16,87.711
2023,Bahrain Grand Prix,HUL,Haas F1 Team,15,0.0,91.20400000000001,90.809,-1.0,10,15,95.043
2023,Bahrain Grand Prix,MAG,Haas F1 Team,13,0.0,91.892,-1.0,-1.0,17,13,94.402
2023,Saudi Arabian Grand Prix,HUL,Haas F1 Team,15,0.0,89.547,89.451,-1.0,10,12,91.552
2023,Saudi Arabian Grand Prix,MAG,Haas F1 Team,12,1.0,89.744,89.634,-1.0,13,10,91.566
2023,Australian Grand Prix,HUL,Haas F1 Team,9,6.0,78.029,77.412,77.735,10,7,79.806
2023,Australian Grand Prix,MAG,Haas F1 Team,17,1.0,78.15899999999999,78.129,-1.0,14,17,81.147
2023,Azerbaijan Grand Prix,HUL,Haas F1 Team,10,6.0,102.755,-1.0,-1.0,0,17,104.323
2023,Azerbaijan Grand Prix,MAG,Haas F1 Team,18,1.0,103.417,-1.0,-1.0,16,13,107.498
2023,Miami Grand Prix,HUL,Haas F1 Team,11,6.0,87.945,87.90299999999999,-1.0,12,15,91.392
2023,Miami Grand Prix,MAG,Haas F1 Team,17,2.0,87.809,87.673,87.767,4,10,94.637
2023,Monaco Grand Prix,HUL,Haas F1 Team,12,6.0,73.279,-1.0,-1.0,18,17,75.785
2023,Monaco Grand Prix,MAG,Haas F1 Team,17,2.0,73.27,-1.0,-1.0,17,19,74.725
2023,Spanish Grand Prix,HUL,Haas F1 Team,12,6.0,73.42,73.283,73.229,7,15,76.461
2023,Spanish Grand Prix,MAG,Haas F1 Team,17,2.0,74.042,-1.0,-1.0,17,18,75.689
2023,Canadian Grand Prix,HUL,Haas F1 Team,13,6.0,82.73,80.305,87.102,5,15,84.336
2023,Canadian Grand Prix,MAG,Haas F1 Team,18,2.0,82.351,81.678,-1.0,13,17,84.045
2023,Austrian Grand Prix,HUL,Haas F1 Team,12,9.0,65.74,65.362,65.09,8,20,67.74
2023,Austrian Grand Prix,MAG,Haas F1 Team,18,2.0,65.971,-1.0,-1.0,0,18,67.971
2023,British Grand Prix,HUL,Haas F1 Team,14,9.0,89.60300000000001,88.896,-1.0,11,13,91.60300000000001
2023,British Grand Prix,MAG,Haas F1 Team,18,2.0,92.378,-1.0,-1.0,19,19,94.378
2023,Hungarian Grand Prix,HUL,Haas F1 Team,14,9.0,78.695,77.652,77.186,10,14,102.706
2023,Hungarian Grand Prix,MAG,Haas F1 Team,18,2.0,79.206,-1.0,-1.0,19,17,102.906
2023,Belgian Grand Prix,HUL,Haas F1 Team,14,9.0,123.166,-1.0,-1.0,0,18,0.0
2023,Belgian Grand Prix,MAG,Haas F1 Team,18,2.0,120.02,114.16,-1.0,16,15,0.0
2024,Bahrain Grand Prix,VER,Red Bull,1,26.0,90.031,89.374,89.179,1,1,93.238
2024,Bahrain Grand Prix,LEC,Ferrari,4,12.0,90.243,89.16499999999999,89.407,2,4,93.268
2024,Bahrain Grand Prix,RUS,Mercedes,5,10.0,90.35,89.922,89.485,3,5,93.251
2024,Bahrain Grand Prix,SAI,Ferrari,3,15.0,89.90899999999999,89.57300000000001,89.507,4,3,93.385
2024,Bahrain Grand Prix,PER,Red Bull,2,18.0,90.221,89.932,89.537,5,2,93.413
2024,Bahrain Grand Prix,ALO,Aston Martin,9,2.0,90.179,89.801,89.542,6,9,93.193
2024,Bahrain Grand Prix,NOR,McLaren,6,8.0,90.143,89.941,89.614,7,6,92.901
2024,Bahrain Grand Prix,PIA,McLaren,8,4.0,90.531,90.122,89.68299999999999,8,8,93.113
2024,Bahrain Grand Prix,HAM,Mercedes,7,6.0,90.451,89.718,89.71000000000001,9,7,93.302
2024,Bahrain Grand Prix,HUL,Haas F1 Team,16,0.0,90.566,89.851,90.502,10,16,97.938
2024,Bahrain Grand Prix,TSU,RB F1 Team,14,0.0,90.481,90.129,-1.0,11,14,93.183
2024,Bahrain Grand Prix,STR,Aston Martin,10,1.0,89.965,90.2,-1.0,12,10,93.868
2024,Bahrain Grand Prix,ALB,Williams,15,0.0,90.39699999999999,90.221,-1.0,13,15,93.583
2024,Bahrain Grand Prix,RIC,RB F1 Team,13,0.0,90.562,90.27799999999999,-1.0,14,13,92.869
2024,Bahrain Grand Prix,MAG,Haas F1 Team,12,0.0,90.646,90.529,-1.0,15,12,97.477
2024,Bahrain Grand Prix,BOT,Sauber,19,0.0,90.756,-1.0,-1.0,16,19,93.354
2024,Bahrain Grand Prix,ZHO,Sauber,11,0.0,90.757,-1.0,-1.0,17,11,93.923
2024,Bahrain Grand Prix,SAR,Williams,20,0.0,90.77,-1.0,-1.0,18,20,94.213
2024,Bahrain Grand Prix,OCO,Alpine F1 Team,17,0.0,90.793,-1.0,-1.0,19,17,94.807
2024,Bahrain Grand Prix,GAS,Alpine F1 Team,18,0.0,90.94800000000001,-1.0,-1.0,20,18,95.144
2024,Saudi Arabian Grand Prix,VER,Red Bull,1,51.0,88.17099999999999,88.033,87.47200000000001,1,1,89.659
2024,Saudi Arabian Grand Prix,LEC,Ferrari,3,28.0,88.318,88.112,87.791,2,3,90.03
2024,Saudi Arabian Grand Prix,PER,Red Bull,2,36.0,88.638,88.467,87.807,3,2,89.868
2024,Saudi Arabian Grand Prix,ALO,Aston Martin,7,12.0,88.706,88.122,87.846,4,7,89.845
2024,Saudi Arabian Grand Prix,PIA,McLaren,5,16.0,88.755,88.343,88.089,5,5,90.977
2024,Saudi Arabian Grand Prix,NOR,McLaren,8,12.0,88.805,88.479,88.132,6,8,90.231
2024,Saudi Arabian Grand Prix,RUS,Mercedes,4,18.0,88.749,88.44800000000001,88.316,7,4,89.939
2024,Saudi Arabian Grand Prix,HAM,Mercedes,9,8.0,88.994,88.606,88.46000000000001,8,9,90.236
2024,Saudi Arabian Grand Prix,TSU,RB F1 Team,18,0.0,88.988,88.564,88.547,9,18,91.036
2024,Saudi Arabian Grand Prix,STR,Aston Martin,12,1.0,88.25,88.578,88.572,10,12,90.58
